Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Gabe Vincent,MIA,MIA vs. DET,01/18/2021,W,9,3,1,3,33.3,1,2,50.0,0,0,-,0,1,1,1,0,0,0,0,9
De'Andre Hunter,ATL,ATL vs. MIN,01/18/2021,W,37,25,8,15,53.3,3,6,50.0,6,7,85.7,0,4,4,2,3,0,6,4,17
Ben McLemore,HOU,HOU @ CHI,01/18/2021,L,28,5,2,6,33.3,1,2,50.0,0,0,-,1,2,3,1,0,0,1,1,-16
Ja Morant,MEM,MEM vs. PHX,01/18/2021,W,34,17,5,10,50.0,1,2,50.0,6,8,75.0,0,3,3,10,2,1,4,1,-11
Eric Gordon,HOU,HOU @ CHI,01/18/2021,L,34,21,9,17,52.9,3,7,42.9,0,1,0.0,0,2,2,4,0,0,1,0,6
Tyus Jones,MEM,MEM vs. PHX,01/18/2021,W,22,11,5,8,62.5,1,2,50.0,0,0,-,2,3,5,3,1,0,0,0,17
Kristaps Porzingis,DAL,DAL @ TOR,01/18/2021,L,32,23,8,14,57.1,2,5,40.0,5,7,71.4,4,5,9,1,0,2,1,2,-9
Anfernee Simons,POR,POR vs. SAS,01/18/2021,L,15,6,2,7,28.6,2,5,40.0,0,0,-,0,0,0,1,0,1,0,1,-22
John Konchar,MEM,MEM vs. PHX,01/18/2021,W,7,4,2,3,66.7,0,0,-,0,0,-,1,0,1,2,1,0,0,1,-1
Garrett Temple,CHI,CHI vs. HOU,01/18/2021,W,32,13,4,9,44.4,3,7,42.9,2,2,100,0,2,2,2,1,0,2,2,-1
Jrue Holiday,MIL,MIL @ BKN,01/18/2021,L,37,22,8,16,50.0,2,4,50.0,4,4,100,2,2,4,6,0,0,0,2,3
John Collins,ATL,ATL vs. MIN,01/18/2021,W,36,15,6,8,75.0,1,2,50.0,2,2,100,1,6,7,2,0,4,2,2,22
Julius Randle,NYK,NYK vs. ORL,01/18/2021,W,39,21,5,19,26.3,2,6,33.3,9,13,69.2,3,14,17,1,0,0,0,4,15
Trae Young,ATL,ATL vs. MIN,01/18/2021,W,32,20,3,8,37.5,2,5,40.0,12,13,92.3,0,8,8,13,3,0,6,5,12
Christian Wood,HOU,HOU @ CHI,01/18/2021,L,31,30,11,16,68.8,3,5,60.0,5,6,83.3,0,9,9,1,1,0,3,3,15
Jaden McDaniels,MIN,MIN @ ATL,01/18/2021,L,12,3,1,4,25.0,1,3,33.3,0,0,-,0,1,1,0,0,0,1,3,-2
Zach LaVine,CHI,CHI @ DAL,01/17/2021,W,31,10,1,8,12.5,0,5,0.0,8,8,100,0,0,0,10,3,0,2,3,11
Malcolm Brogdon,IND,IND @ LAC,01/17/2021,L,34,16,7,21,33.3,2,9,22.2,0,0,-,0,2,2,8,1,0,2,2,-20
Miye Oni,UTA,UTA @ DEN,01/17/2021,W,12,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,0,1,7
Nerlens Noel,NYK,NYK @ BOS,01/17/2021,W,24,5,2,3,66.7,0,0,-,1,2,50.0,0,4,4,0,2,2,0,4,2
Facundo Campazzo,DEN,DEN vs. UTA,01/17/2021,L,11,5,2,4,50.0,1,1,100,0,0,-,1,0,1,2,0,0,1,5,-12
Payton Pritchard,BOS,BOS vs. NYK,01/17/2021,L,17,3,1,3,33.3,1,3,33.3,0,0,-,1,4,5,0,0,1,2,1,-4
Theo Pinson,NYK,NYK @ BOS,01/17/2021,W,4,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,2,-6
Terance Mann,LAC,LAC vs. IND,01/17/2021,W,11,2,1,2,50.0,0,0,-,0,0,-,1,2,3,0,0,0,1,1,7
Brian Bowen II,IND,IND @ LAC,01/17/2021,L,5,3,1,2,50.0,0,0,-,1,1,100,0,1,1,0,0,0,0,0,-7
Kira Lewis Jr.,NOP,NOP @ SAC,01/17/2021,W,15,3,1,5,20.0,0,0,-,1,2,50.0,0,2,2,5,0,0,0,3,9
Ivica Zubac,LAC,LAC vs. IND,01/17/2021,W,16,6,3,3,100,0,0,-,0,0,-,1,5,6,2,1,1,1,4,-6
Obi Toppin,NYK,NYK @ BOS,01/17/2021,W,17,12,5,8,62.5,2,4,50.0,0,0,-,0,5,5,0,1,1,1,0,1
Otto Porter Jr.,CHI,CHI @ DAL,01/17/2021,W,23,14,7,10,70.0,0,1,0.0,0,1,0.0,1,8,9,2,1,0,2,1,12
Amir Coffey,LAC,LAC vs. IND,01/17/2021,W,7,2,1,2,50.0,0,0,-,0,2,0.0,0,0,0,0,0,0,1,0,2
Immanuel Quickley,NYK,NYK @ BOS,01/17/2021,W,21,17,7,12,58.3,2,4,50.0,1,1,100,0,0,0,8,1,1,2,4,20
Tremont Waters,BOS,BOS vs. NYK,01/17/2021,L,7,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,1,1,0,0,0,-5
Mfiondu Kabengele,LAC,LAC vs. IND,01/17/2021,W,5,1,0,0,-,0,0,-,1,2,50.0,0,2,2,0,0,1,0,0,7
Paul George,LAC,LAC vs. IND,01/17/2021,W,34,20,7,11,63.6,2,5,40.0,4,4,100,0,7,7,4,1,0,4,2,16
Rudy Gobert,UTA,UTA @ DEN,01/17/2021,W,33,15,4,5,80.0,0,0,-,7,13,53.8,4,9,13,1,0,2,1,3,8
Justin Holiday,IND,IND @ LAC,01/17/2021,L,35,15,6,13,46.2,3,9,33.3,0,0,-,1,2,3,1,3,0,2,0,-16
Eric Bledsoe,NOP,NOP @ SAC,01/17/2021,W,30,21,8,14,57.1,3,4,75.0,2,2,100,1,5,6,1,1,0,2,1,-2
Wes Iwundu,DAL,DAL vs. CHI,01/17/2021,L,30,9,4,7,57.1,1,4,25.0,0,0,-,1,2,3,1,1,0,1,2,-11
Reggie Jackson,LAC,LAC vs. IND,01/17/2021,W,14,6,3,8,37.5,0,2,0.0,0,0,-,0,3,3,3,0,0,3,2,12
Grant Williams,BOS,BOS vs. NYK,01/17/2021,L,24,3,1,5,20.0,0,4,0.0,1,4,25.0,1,1,2,1,1,0,1,5,-18
James Johnson,DAL,DAL vs. CHI,01/17/2021,L,21,10,4,6,66.7,1,2,50.0,1,3,33.3,0,2,2,0,0,0,5,4,-19
De'Aaron Fox,SAC,SAC vs. NOP,01/17/2021,L,39,43,17,27,63.0,3,9,33.3,6,8,75.0,1,3,4,13,4,0,2,3,18
Chimezie Metu,SAC,SAC vs. NOP,01/17/2021,L,5,4,2,3,66.7,0,0,-,0,0,-,1,2,3,0,0,1,1,1,-7
Trey Burke,DAL,DAL vs. CHI,01/17/2021,L,29,5,2,7,28.6,0,2,0.0,1,3,33.3,0,4,4,1,1,0,1,3,-23
Jeff Teague,BOS,BOS vs. NYK,01/17/2021,L,14,0,0,4,0.0,0,2,0.0,0,0,-,0,2,2,2,1,0,1,2,-15
Steven Adams,NOP,NOP @ SAC,01/17/2021,W,32,12,3,8,37.5,0,0,-,6,8,75.0,8,7,15,4,0,0,2,0,0
JaMychal Green,DEN,DEN vs. UTA,01/17/2021,L,20,5,2,8,25.0,1,3,33.3,0,0,-,2,4,6,0,0,1,0,1,-4
JJ Redick,NOP,NOP @ SAC,01/17/2021,W,18,14,3,5,60.0,3,5,60.0,5,5,100,0,0,0,3,0,0,0,0,11
P.J. Dozier,DEN,DEN vs. UTA,01/17/2021,L,28,9,3,5,60.0,2,3,66.7,1,2,50.0,1,3,4,3,3,1,0,2,-5
Zion Williamson,NOP,NOP @ SAC,01/17/2021,W,35,31,13,15,86.7,0,0,-,5,5,100,1,5,6,2,0,0,2,4,14
Jaxson Hayes,NOP,NOP @ SAC,01/17/2021,W,16,11,4,6,66.7,0,0,-,3,3,100,1,5,6,0,0,0,1,1,1
Kawhi Leonard,LAC,LAC vs. IND,01/17/2021,W,31,17,8,13,61.5,1,2,50.0,0,0,-,2,5,7,5,0,0,1,2,19
Mike Conley,UTA,UTA @ DEN,01/17/2021,W,31,14,6,13,46.2,2,7,28.6,0,4,0.0,0,3,3,8,1,0,1,2,17
Tristan Thompson,BOS,BOS vs. NYK,01/17/2021,L,26,3,1,5,20.0,0,0,-,1,2,50.0,5,1,6,0,1,1,2,1,-18
Kemba Walker,BOS,BOS vs. NYK,01/17/2021,L,20,9,3,13,23.1,1,8,12.5,2,3,66.7,0,3,3,4,3,0,5,1,-9
Daniel Theis,BOS,BOS vs. NYK,01/17/2021,L,20,7,3,4,75.0,1,2,50.0,0,0,-,1,6,7,1,0,0,2,3,-7
Georges Niang,UTA,UTA @ DEN,01/17/2021,W,14,11,4,6,66.7,2,3,66.7,1,1,100,1,2,3,0,0,0,1,3,8
Paul Millsap,DEN,DEN vs. UTA,01/17/2021,L,21,4,2,6,33.3,0,1,0.0,0,0,-,4,5,9,1,0,1,1,2,2
Daniel Gafford,CHI,CHI @ DAL,01/17/2021,W,13,7,3,3,100,0,0,-,1,2,50.0,0,3,3,0,0,2,0,2,14
Tyler Bey,DAL,DAL vs. CHI,01/17/2021,L,2,1,0,1,0.0,0,0,-,1,2,50.0,0,1,1,0,0,0,0,0,-1
Patrick Williams,CHI,CHI @ DAL,01/17/2021,W,23,5,2,5,40.0,1,1,100,0,0,-,0,5,5,1,0,0,1,4,0
Marcus Morris Sr.,LAC,LAC vs. IND,01/17/2021,W,27,20,7,11,63.6,4,7,57.1,2,3,66.7,2,5,7,3,1,0,1,1,35
Aaron Holiday,IND,IND @ LAC,01/17/2021,L,19,2,1,5,20.0,0,3,0.0,0,0,-,0,1,1,2,0,0,1,2,-25
Edmond Sumner,IND,IND @ LAC,01/17/2021,L,21,9,3,7,42.9,1,3,33.3,2,3,66.7,1,2,3,2,3,0,2,4,-4
Aaron Nesmith,BOS,BOS vs. NYK,01/17/2021,L,8,0,0,4,0.0,0,2,0.0,0,0,-,0,1,1,0,0,0,0,1,-6
Isaiah Hartenstein,DEN,DEN vs. UTA,01/17/2021,L,3,0,0,3,0.0,0,0,-,0,0,-,2,0,2,0,0,0,0,0,-8
Dennis Smith Jr.,NYK,NYK @ BOS,01/17/2021,W,4,1,0,2,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,0,-5
Thaddeus Young,CHI,CHI @ DAL,01/17/2021,W,19,15,7,10,70.0,0,1,0.0,1,2,50.0,1,2,3,3,2,2,1,3,13
T.J. McConnell,IND,IND @ LAC,01/17/2021,L,26,2,1,3,33.3,0,0,-,0,0,-,0,3,3,6,2,0,2,1,-18
Monte Morris,DEN,DEN vs. UTA,01/17/2021,L,25,7,3,7,42.9,1,2,50.0,0,0,-,1,0,1,2,0,0,0,1,-5
Garrett Temple,CHI,CHI @ DAL,01/17/2021,W,29,21,9,15,60.0,2,4,50.0,1,2,50.0,0,3,3,3,2,1,0,4,14
Domantas Sabonis,IND,IND @ LAC,01/17/2021,L,34,19,7,14,50.0,0,3,0.0,5,8,62.5,3,11,14,6,2,0,1,4,-24
Goga Bitadze,IND,IND @ LAC,01/17/2021,L,16,5,2,5,40.0,0,1,0.0,1,2,50.0,1,1,2,0,2,1,1,2,-13
Cory Joseph,SAC,SAC vs. NOP,01/17/2021,L,9,2,1,4,25.0,0,3,0.0,0,0,-,0,0,0,0,0,0,0,3,-23
Patrick Beverley,LAC,LAC vs. IND,01/17/2021,W,26,11,3,7,42.9,2,4,50.0,3,4,75.0,1,4,5,6,0,1,0,2,29
Kelan Martin,IND,IND @ LAC,01/17/2021,L,5,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,0,0,0,2,0,-7
Cassius Stanley,IND,IND @ LAC,01/17/2021,L,8,0,0,3,0.0,0,1,0.0,0,0,-,0,0,0,0,0,1,0,4,-4
Brandon Ingram,NOP,NOP @ SAC,01/17/2021,W,35,22,8,19,42.1,3,7,42.9,3,4,75.0,0,3,3,1,1,1,5,3,-8
Josh Green,DAL,DAL vs. CHI,01/17/2021,L,32,4,1,4,25.0,0,2,0.0,2,2,100,1,3,4,1,0,0,3,2,0
Marcus Smart,BOS,BOS vs. NYK,01/17/2021,L,29,10,4,15,26.7,0,7,0.0,2,5,40.0,0,2,2,2,2,0,0,3,-22
Ryan Arcidiacono,CHI,CHI @ DAL,01/17/2021,W,17,4,1,3,33.3,1,3,33.3,1,2,50.0,0,4,4,5,0,0,2,2,15
Harrison Barnes,SAC,SAC vs. NOP,01/17/2021,L,41,7,2,8,25.0,2,6,33.3,1,1,100,0,1,1,4,0,0,1,3,8
Ignas Brazdeikis,NYK,NYK @ BOS,01/17/2021,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,1,0,-5
Kristaps Porzingis,DAL,DAL vs. CHI,01/17/2021,L,33,20,9,19,47.4,0,7,0.0,2,2,100,2,6,8,0,0,2,0,5,-3
Semi Ojeleye,BOS,BOS vs. NYK,01/17/2021,L,23,4,0,6,0.0,0,6,0.0,4,4,100,1,2,3,1,0,0,1,1,-9
Javonte Green,BOS,BOS vs. NYK,01/17/2021,L,18,8,2,3,66.7,0,1,0.0,4,6,66.7,2,3,5,0,0,0,1,1,-10
Glenn Robinson III,SAC,SAC vs. NOP,01/17/2021,L,8,5,1,3,33.3,1,2,50.0,2,2,100,0,1,1,0,0,0,0,2,-17
Marvin Bagley III,SAC,SAC vs. NOP,01/17/2021,L,36,26,11,19,57.9,2,6,33.3,2,2,100,3,7,10,0,1,1,2,2,-9
Gary Harris,DEN,DEN vs. UTA,01/17/2021,L,25,8,2,11,18.2,2,7,28.6,2,4,50.0,1,4,5,0,1,0,0,4,2
Coby White,CHI,CHI @ DAL,01/17/2021,W,25,0,0,5,0.0,0,2,0.0,0,0,-,0,3,3,4,1,0,1,1,-3
Jamal Murray,DEN,DEN vs. UTA,01/17/2021,L,42,30,11,27,40.7,4,11,36.4,4,5,80.0,2,3,5,4,0,1,0,2,6
Donovan Mitchell,UTA,UTA @ DEN,01/17/2021,W,38,18,7,20,35.0,0,7,0.0,4,4,100,1,2,3,7,1,2,4,4,-6
Patrick Patterson,LAC,LAC vs. IND,01/17/2021,W,18,10,3,6,50.0,3,6,50.0,1,2,50.0,0,0,0,1,1,0,2,2,21
Josh Hart,NOP,NOP @ SAC,01/17/2021,W,25,5,2,5,40.0,1,3,33.3,0,0,-,2,3,5,3,1,0,1,1,2
Reggie Bullock,NYK,NYK @ BOS,01/17/2021,W,28,11,4,9,44.4,3,8,37.5,0,0,-,1,6,7,0,1,0,1,2,36
Kevin Knox II,NYK,NYK @ BOS,01/17/2021,W,15,3,1,3,33.3,1,2,50.0,0,0,-,0,2,2,1,0,0,0,3,3
RJ Barrett,NYK,NYK @ BOS,01/17/2021,W,29,19,5,11,45.5,2,4,50.0,7,8,87.5,4,7,11,3,2,0,4,3,32
Richaun Holmes,SAC,SAC vs. NOP,01/17/2021,L,42,16,7,12,58.3,0,1,0.0,2,2,100,2,5,7,1,1,2,0,5,4
Nikola Jokic,DEN,DEN vs. UTA,01/17/2021,L,40,35,14,23,60.9,3,6,50.0,4,4,100,8,6,14,9,2,1,6,4,6
Jordan Clarkson,UTA,UTA @ DEN,01/17/2021,W,30,23,9,13,69.2,4,8,50.0,1,1,100,0,3,3,1,2,1,1,1,-1
Buddy Hield,SAC,SAC vs. NOP,01/17/2021,L,36,18,5,12,41.7,5,11,45.5,3,3,100,0,4,4,3,1,1,2,4,13
Austin Rivers,NYK,NYK @ BOS,01/17/2021,W,16,0,0,3,0.0,0,1,0.0,0,0,-,0,1,1,2,0,0,1,2,0
Bojan Bogdanovic,UTA,UTA @ DEN,01/17/2021,W,34,17,6,13,46.2,5,9,55.6,0,2,0.0,1,2,3,3,0,0,4,1,-4
Mitchell Robinson,NYK,NYK @ BOS,01/17/2021,W,24,8,4,5,80.0,0,0,-,0,0,-,4,3,7,0,0,2,1,4,28
Luka Doncic,DAL,DAL vs. CHI,01/17/2021,L,38,36,13,30,43.3,6,11,54.5,4,6,66.7,6,10,16,15,2,0,5,2,-7
Willie Cauley-Stein,DAL,DAL vs. CHI,01/17/2021,L,27,10,5,8,62.5,0,1,0.0,0,1,0.0,1,4,5,0,0,0,1,2,-4
Jalen Lecque,IND,IND @ LAC,01/17/2021,L,5,2,0,2,0.0,0,1,0.0,2,2,100,0,1,1,1,0,0,0,0,-7
Jaylen Brown,BOS,BOS vs. NYK,01/17/2021,L,33,25,9,20,45.0,3,9,33.3,4,5,80.0,3,3,6,3,1,0,2,3,-27
Tyrell Terry,DAL,DAL vs. CHI,01/17/2021,L,15,4,2,4,50.0,0,2,0.0,0,0,-,0,0,0,0,2,0,0,0,-2
Boban Marjanovic,DAL,DAL vs. CHI,01/17/2021,L,6,2,1,4,25.0,0,0,-,0,0,-,1,3,4,0,0,0,0,3,-3
Derrick Favors,UTA,UTA @ DEN,01/17/2021,W,15,3,1,2,50.0,0,0,-,1,1,100,0,1,1,1,2,1,0,2,-7
Wendell Carter Jr.,CHI,CHI @ DAL,01/17/2021,W,27,12,3,7,42.9,1,1,100,5,8,62.5,2,5,7,1,5,1,2,1,-1
Tyrese Haliburton,SAC,SAC vs. NOP,01/17/2021,L,23,2,1,3,33.3,0,1,0.0,0,0,-,1,2,3,2,0,2,2,1,-12
Nicolas Batum,LAC,LAC vs. IND,01/17/2021,W,25,10,3,8,37.5,2,5,40.0,2,2,100,0,5,5,0,0,0,0,0,2
Luke Kennard,LAC,LAC vs. IND,01/17/2021,W,21,20,7,12,58.3,5,8,62.5,1,1,100,0,4,4,2,0,0,2,2,14
Lauri Markkanen,CHI,CHI @ DAL,01/17/2021,W,33,29,10,19,52.6,2,7,28.6,7,8,87.5,1,9,10,3,0,0,2,2,5
Daniel Oturu,LAC,LAC vs. IND,01/17/2021,W,5,4,2,4,50.0,0,0,-,0,0,-,2,1,3,1,0,0,0,1,7
Julius Randle,NYK,NYK @ BOS,01/17/2021,W,31,20,7,14,50.0,2,5,40.0,4,5,80.0,0,12,12,4,3,0,3,2,29
Will Barton,DEN,DEN vs. UTA,01/17/2021,L,26,2,1,6,16.7,0,3,0.0,0,0,-,1,4,5,4,0,1,1,2,-2
Elfrid Payton,NYK,NYK @ BOS,01/17/2021,W,23,9,3,9,33.3,0,1,0.0,3,3,100,1,3,4,3,1,1,2,2,15
Doug McDermott,IND,IND @ LAC,01/17/2021,L,32,23,9,12,75.0,5,7,71.4,0,0,-,0,1,1,2,0,0,3,0,-20
Nickeil Alexander-Walker,NOP,NOP @ SAC,01/17/2021,W,33,9,3,8,37.5,1,3,33.3,2,5,40.0,1,4,5,5,2,0,0,2,-2
Royce O'Neale,UTA,UTA @ DEN,01/17/2021,W,34,8,2,4,50.0,2,3,66.7,2,2,100,0,5,5,3,1,0,1,4,-2
Nate Hinton,DAL,DAL vs. CHI,01/17/2021,L,6,0,0,3,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-7
Grayson Allen,MEM,MEM vs. PHI,01/16/2021,W,26,12,3,9,33.3,3,5,60.0,3,4,75.0,0,7,7,4,0,0,1,2,6
Tony Snell,ATL,ATL @ POR,01/16/2021,L,12,3,1,3,33.3,1,3,33.3,0,0,-,0,3,3,3,0,0,0,0,3
Derrick Rose,DET,DET @ MIA,01/16/2021,W,21,23,8,12,66.7,3,5,60.0,4,5,80.0,0,1,1,4,4,0,1,2,2
Khem Birch,ORL,ORL @ BKN,01/16/2021,L,25,9,3,9,33.3,0,2,0.0,3,4,75.0,1,3,4,2,0,1,0,2,-10
Malik Monk,CHA,CHA @ TOR,01/16/2021,L,4,2,0,0,-,0,0,-,2,2,100,0,0,0,0,0,0,1,0,-7
Gordon Hayward,CHA,CHA @ TOR,01/16/2021,L,38,25,7,13,53.8,1,3,33.3,10,10,100,0,5,5,3,1,0,1,2,0
Max Strus,MIA,MIA vs. DET,01/16/2021,L,8,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,1,-2
DeMar DeRozan,SAS,SAS vs. HOU,01/16/2021,W,37,24,9,25,36.0,0,1,0.0,6,6,100,3,4,7,4,2,1,3,1,8
Brandon Goodwin,ATL,ATL @ POR,01/16/2021,L,15,9,4,6,66.7,1,3,33.3,0,0,-,0,1,1,0,2,0,1,3,13
Fred VanVleet,TOR,TOR vs. CHA,01/16/2021,W,36,15,4,16,25.0,3,10,30.0,4,4,100,0,7,7,10,0,1,1,3,7
Kenyon Martin Jr.,HOU,HOU @ SAS,01/16/2021,L,17,2,1,5,20.0,0,0,-,0,2,0.0,1,4,5,0,0,1,4,3,-2
Bismack Biyombo,CHA,CHA @ TOR,01/16/2021,L,34,6,3,7,42.9,0,0,-,0,1,0.0,4,7,11,1,2,1,3,3,4
Ja Morant,MEM,MEM vs. PHI,01/16/2021,W,31,17,7,14,50.0,0,3,0.0,3,4,75.0,0,0,0,6,1,0,3,4,6
Kevin Durant,BKN,BKN vs. ORL,01/16/2021,W,40,42,16,26,61.5,5,8,62.5,5,5,100,0,4,4,5,2,2,6,0,10
Mason Jones,HOU,HOU @ SAS,01/16/2021,L,35,24,8,12,66.7,6,8,75.0,2,4,50.0,1,5,6,4,0,0,6,2,-13
O.G. Anunoby,TOR,TOR vs. CHA,01/16/2021,W,36,18,7,13,53.8,4,8,50.0,0,0,-,1,4,5,1,4,0,2,1,-10
Brandon Clarke,MEM,MEM vs. PHI,01/16/2021,W,30,11,4,15,26.7,0,2,0.0,3,3,100,7,5,12,2,2,0,0,3,-12
Mason Plumlee,DET,DET @ MIA,01/16/2021,W,28,9,4,5,80.0,0,0,-,1,2,50.0,0,2,2,2,0,1,4,2,5
Miles Bridges,CHA,CHA @ TOR,01/16/2021,L,26,10,2,7,28.6,1,3,33.3,5,6,83.3,0,1,1,4,1,1,1,3,-23
Terry Rozier,CHA,CHA @ TOR,01/16/2021,L,38,24,9,19,47.4,6,12,50.0,0,0,-,3,6,9,2,1,0,3,3,20
Svi Mykhailiuk,DET,DET @ MIA,01/16/2021,W,2,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,0
Gabe Vincent,MIA,MIA vs. DET,01/16/2021,L,16,4,2,9,22.2,0,4,0.0,0,0,-,0,2,2,0,1,0,1,6,-11
Yuta Watanabe,TOR,TOR vs. CHA,01/16/2021,W,4,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
Josh Jackson,DET,DET @ MIA,01/16/2021,W,22,8,3,12,25.0,2,9,22.2,0,2,0.0,0,0,0,2,2,1,1,6,8
Aron Baynes,TOR,TOR vs. CHA,01/16/2021,W,4,0,0,1,0.0,0,1,0.0,0,0,-,0,3,3,0,0,0,2,1,-10
Precious Achiuwa,MIA,MIA vs. DET,01/16/2021,L,11,5,1,3,33.3,0,0,-,3,4,75.0,1,3,4,0,0,0,0,1,-6
De'Anthony Melton,MEM,MEM vs. PHI,01/16/2021,W,12,4,2,6,33.3,0,2,0.0,0,0,-,0,1,1,1,1,0,1,1,5
Desmond Bane,MEM,MEM vs. PHI,01/16/2021,W,19,10,4,5,80.0,2,2,100,0,0,-,0,2,2,1,0,0,0,1,10
Kendrick Nunn,MIA,MIA vs. DET,01/16/2021,L,27,7,3,6,50.0,1,2,50.0,0,0,-,1,4,5,1,0,0,5,0,-1
Rodions Kurucs,HOU,HOU @ SAS,01/16/2021,L,21,2,1,5,20.0,0,4,0.0,0,0,-,0,4,4,1,2,0,2,3,13
Jeff Green,BKN,BKN vs. ORL,01/16/2021,W,30,10,4,6,66.7,1,2,50.0,1,2,50.0,1,3,4,0,0,0,1,0,7
Devonte' Graham,CHA,CHA @ TOR,01/16/2021,L,38,20,7,15,46.7,4,9,44.4,2,4,50.0,1,4,5,7,1,0,0,3,2
Dwayne Bacon,ORL,ORL @ BKN,01/16/2021,L,29,10,4,10,40.0,1,3,33.3,1,2,50.0,0,0,0,0,2,0,0,2,1
Jae'Sean Tate,HOU,HOU @ SAS,01/16/2021,L,26,7,2,11,18.2,0,1,0.0,3,5,60.0,1,4,5,5,0,3,2,4,-24
Xavier Tillman,MEM,MEM vs. PHI,01/16/2021,W,28,15,7,13,53.8,1,5,20.0,0,0,-,0,4,4,2,4,0,1,2,5
Rajon Rondo,ATL,ATL @ POR,01/16/2021,L,9,0,0,3,0.0,0,0,-,0,0,-,0,4,4,2,0,0,0,0,5
P.J. Tucker,HOU,HOU @ SAS,01/16/2021,L,37,4,1,9,11.1,0,6,0.0,2,2,100,3,6,9,2,1,2,2,4,-23
Cole Anthony,ORL,ORL @ BKN,01/16/2021,L,29,16,6,15,40.0,2,5,40.0,2,2,100,0,3,3,8,3,1,1,3,0
Keldon Johnson,SAS,SAS vs. HOU,01/16/2021,W,32,11,4,10,40.0,1,3,33.3,2,3,66.7,2,5,7,2,0,2,0,5,8
Shake Milton,PHI,PHI @ MEM,01/16/2021,L,33,28,10,18,55.6,2,5,40.0,6,7,85.7,1,2,3,4,2,0,5,2,-2
Gary Trent Jr.,POR,POR vs. ATL,01/16/2021,W,27,18,7,14,50.0,4,8,50.0,0,0,-,1,2,3,1,0,0,1,2,-1
Kyle Anderson,MEM,MEM vs. PHI,01/16/2021,W,30,11,5,8,62.5,1,4,25.0,0,0,-,1,5,6,5,2,2,1,2,8
Isaiah Stewart,DET,DET @ MIA,01/16/2021,W,19,10,4,6,66.7,0,0,-,2,2,100,7,4,11,2,1,0,1,6,16
Tony Bradley,PHI,PHI @ MEM,01/16/2021,L,9,2,1,3,33.3,0,0,-,0,0,-,1,1,2,0,1,0,0,2,-7
Gary Clark,ORL,ORL @ BKN,01/16/2021,L,24,10,3,6,50.0,2,4,50.0,2,2,100,1,4,5,1,0,0,0,0,-7
Ben Simmons,PHI,PHI @ MEM,01/16/2021,L,36,11,3,9,33.3,0,2,0.0,5,7,71.4,4,12,16,9,0,1,7,3,0
Jakob Poeltl,SAS,SAS vs. HOU,01/16/2021,W,30,13,6,7,85.7,0,0,-,1,1,100,7,4,11,3,1,3,2,4,8
P.J. Washington,CHA,CHA @ TOR,01/16/2021,L,34,14,6,13,46.2,1,3,33.3,1,2,50.0,2,10,12,5,0,2,4,3,19
Landry Shamet,BKN,BKN vs. ORL,01/16/2021,W,17,5,2,4,50.0,1,2,50.0,0,0,-,0,1,1,0,1,0,0,1,1
Tobias Harris,PHI,PHI @ MEM,01/16/2021,L,33,21,7,17,41.2,0,2,0.0,7,7,100,2,1,3,2,1,2,5,0,-1
Isaiah Joe,PHI,PHI @ MEM,01/16/2021,L,16,6,2,4,50.0,2,3,66.7,0,0,-,0,0,0,1,0,0,1,2,-12
Terrence Ross,ORL,ORL @ BKN,01/16/2021,L,32,23,9,17,52.9,3,10,30.0,2,2,100,0,3,3,3,0,1,1,3,-7
Pascal Siakam,TOR,TOR vs. CHA,01/16/2021,W,32,9,4,14,28.6,0,5,0.0,1,2,50.0,2,3,5,4,0,2,3,4,6
Solomon Hill,ATL,ATL @ POR,01/16/2021,L,26,7,3,7,42.9,1,4,25.0,0,0,-,0,0,0,1,0,0,0,2,-14
Duncan Robinson,MIA,MIA vs. DET,01/16/2021,L,35,22,6,10,60.0,5,8,62.5,5,5,100,0,4,4,3,0,1,0,1,-9
Anfernee Simons,POR,POR vs. ATL,01/16/2021,W,8,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,0,0,0,0,0,1
Danny Green,PHI,PHI @ MEM,01/16/2021,L,36,8,3,7,42.9,1,4,25.0,1,1,100,0,3,3,3,0,3,1,2,9
Reggie Perry,BKN,BKN vs. ORL,01/16/2021,W,13,4,2,3,66.7,0,0,-,0,0,-,1,2,3,1,0,1,0,1,2
Harry Giles III,POR,POR vs. ATL,01/16/2021,W,11,3,1,2,50.0,0,0,-,1,2,50.0,2,3,5,1,0,0,0,1,-3
